time,branch,result,attempts,channel
2025-09-01T04:40:00Z,Woodlands,success,8,mobile
2025-09-01T04:40:00Z,Woodlands,failed,0,mobile
2025-09-01T04:40:00Z,Paya Lebar,success,8,mobile
2025-09-01T04:40:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:40:00Z,Chinatown,success,7,mobile
2025-09-01T04:40:00Z,Chinatown,failed,0,mobile
2025-09-01T04:40:00Z,Marina Bay,success,9,mobile
2025-09-01T04:40:00Z,Marina Bay,failed,2,web
2025-09-01T04:40:00Z,Novena,success,10,web
2025-09-01T04:40:00Z,Novena,failed,0,web
2025-09-01T04:40:00Z,Hougang,success,4,mobile
2025-09-01T04:40:00Z,Hougang,failed,0,mobile
2025-09-01T04:41:00Z,Downtown,success,11,mobile
2025-09-01T04:41:00Z,Downtown,failed,0,mobile
2025-09-01T04:41:00Z,Orchard,success,6,mobile
2025-09-01T04:41:00Z,Orchard,failed,0,web
2025-09-01T04:41:00Z,Tampines,success,8,web
2025-09-01T04:41:00Z,Tampines,failed,0,web
2025-09-01T04:41:00Z,Jurong East,success,5,mobile
2025-09-01T04:41:00Z,Jurong East,failed,0,mobile
2025-09-01T04:41:00Z,Woodlands,success,5,web
2025-09-01T04:41:00Z,Woodlands,failed,0,mobile
2025-09-01T04:41:00Z,Paya Lebar,success,3,mobile
2025-09-01T04:41:00Z,Paya Lebar,failed,1,mobile
2025-09-01T04:41:00Z,Chinatown,success,0,mobile
2025-09-01T04:41:00Z,Chinatown,failed,0,mobile
2025-09-01T04:41:00Z,Marina Bay,success,9,web
2025-09-01T04:41:00Z,Marina Bay,failed,0,web
2025-09-01T04:41:00Z,Novena,success,4,mobile
2025-09-01T04:41:00Z,Novena,failed,0,mobile
2025-09-01T04:41:00Z,Hougang,success,5,web
2025-09-01T04:41:00Z,Hougang,failed,0,mobile
2025-09-01T04:42:00Z,Downtown,success,16,web
2025-09-01T04:42:00Z,Downtown,failed,1,web
2025-09-01T04:42:00Z,Orchard,success,17,web
2025-09-01T04:42:00Z,Orchard,failed,1,mobile
2025-09-01T04:42:00Z,Tampines,success,14,web
2025-09-01T04:42:00Z,Tampines,failed,1,mobile
2025-09-01T04:42:00Z,Jurong East,success,11,web
2025-09-01T04:42:00Z,Jurong East,failed,1,web
2025-09-01T04:42:00Z,Woodlands,success,12,mobile
2025-09-01T04:42:00Z,Woodlands,failed,1,web
2025-09-01T04:42:00Z,Paya Lebar,success,10,web
2025-09-01T04:42:00Z,Paya Lebar,failed,0,web
2025-09-01T04:42:00Z,Chinatown,success,10,mobile
2025-09-01T04:42:00Z,Chinatown,failed,1,web
2025-09-01T04:42:00Z,Marina Bay,success,14,mobile
2025-09-01T04:42:00Z,Marina Bay,failed,2,mobile
2025-09-01T04:42:00Z,Novena,success,11,mobile
2025-09-01T04:42:00Z,Novena,failed,0,web
2025-09-01T04:42:00Z,Hougang,success,11,web
2025-09-01T04:42:00Z,Hougang,failed,0,mobile
2025-09-01T04:43:00Z,Downtown,success,13,mobile
2025-09-01T04:43:00Z,Downtown,failed,0,web
2025-09-01T04:43:00Z,Orchard,success,16,mobile
2025-09-01T04:43:00Z,Orchard,failed,1,mobile
2025-09-01T04:43:00Z,Tampines,success,8,web
2025-09-01T04:43:00Z,Tampines,failed,0,mobile
2025-09-01T04:43:00Z,Jurong East,success,10,mobile
2025-09-01T04:43:00Z,Jurong East,failed,0,mobile
2025-09-01T04:43:00Z,Woodlands,success,12,web
2025-09-01T04:43:00Z,Woodlands,failed,0,mobile
2025-09-01T04:43:00Z,Paya Lebar,success,9,mobile
2025-09-01T04:43:00Z,Paya Lebar,failed,1,mobile
2025-09-01T04:43:00Z,Chinatown,success,7,web
2025-09-01T04:43:00Z,Chinatown,failed,0,mobile
2025-09-01T04:43:00Z,Marina Bay,success,12,web
2025-09-01T04:43:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:43:00Z,Novena,success,5,mobile
2025-09-01T04:43:00Z,Novena,failed,3,mobile
2025-09-01T04:43:00Z,Hougang,success,6,mobile
2025-09-01T04:43:00Z,Hougang,failed,1,web
2025-09-01T04:44:00Z,Downtown,success,20,web
2025-09-01T04:44:00Z,Downtown,failed,0,mobile
2025-09-01T04:44:00Z,Orchard,success,17,mobile
2025-09-01T04:44:00Z,Orchard,failed,1,mobile
2025-09-01T04:44:00Z,Tampines,success,11,mobile
2025-09-01T04:44:00Z,Tampines,failed,1,web
2025-09-01T04:44:00Z,Jurong East,success,13,mobile
2025-09-01T04:44:00Z,Jurong East,failed,2,mobile
2025-09-01T04:44:00Z,Woodlands,success,13,mobile
2025-09-01T04:44:00Z,Woodlands,failed,0,web
2025-09-01T04:44:00Z,Paya Lebar,success,11,web
2025-09-01T04:44:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:44:00Z,Chinatown,success,12,mobile
2025-09-01T04:44:00Z,Chinatown,failed,0,mobile
2025-09-01T04:44:00Z,Marina Bay,success,18,web
2025-09-01T04:44:00Z,Marina Bay,failed,0,web
2025-09-01T04:44:00Z,Novena,success,9,web
2025-09-01T04:44:00Z,Novena,failed,1,web
2025-09-01T04:44:00Z,Hougang,success,9,mobile
2025-09-01T04:44:00Z,Hougang,failed,0,mobile
2025-09-01T04:45:00Z,Downtown,success,16,mobile
2025-09-01T04:45:00Z,Downtown,failed,0,mobile
2025-09-01T04:45:00Z,Orchard,success,15,web
2025-09-01T04:45:00Z,Orchard,failed,1,mobile
2025-09-01T04:45:00Z,Tampines,success,13,web
2025-09-01T04:45:00Z,Tampines,failed,1,mobile
2025-09-01T04:45:00Z,Jurong East,success,13,web
2025-09-01T04:45:00Z,Jurong East,failed,0,web
2025-09-01T04:45:00Z,Woodlands,success,9,web
2025-09-01T04:45:00Z,Woodlands,failed,1,mobile
2025-09-01T04:45:00Z,Paya Lebar,success,11,mobile
2025-09-01T04:45:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:45:00Z,Chinatown,success,11,mobile
2025-09-01T04:45:00Z,Chinatown,failed,1,mobile
2025-09-01T04:45:00Z,Marina Bay,success,11,web
2025-09-01T04:45:00Z,Marina Bay,failed,2,web
2025-09-01T04:45:00Z,Novena,success,7,mobile
2025-09-01T04:45:00Z,Novena,failed,0,mobile
2025-09-01T04:45:00Z,Hougang,success,12,web
2025-09-01T04:45:00Z,Hougang,failed,0,web
2025-09-01T04:46:00Z,Downtown,success,12,web
2025-09-01T04:46:00Z,Downtown,failed,0,web
2025-09-01T04:46:00Z,Orchard,success,6,mobile
2025-09-01T04:46:00Z,Orchard,failed,1,mobile
2025-09-01T04:46:00Z,Tampines,success,6,web
2025-09-01T04:46:00Z,Tampines,failed,1,mobile
2025-09-01T04:46:00Z,Jurong East,success,13,web
2025-09-01T04:46:00Z,Jurong East,failed,1,web
2025-09-01T04:46:00Z,Woodlands,success,10,web
2025-09-01T04:46:00Z,Woodlands,failed,0,web
2025-09-01T04:46:00Z,Paya Lebar,success,7,mobile
2025-09-01T04:46:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:46:00Z,Chinatown,success,5,web
2025-09-01T04:46:00Z,Chinatown,failed,0,mobile
2025-09-01T04:46:00Z,Marina Bay,success,6,mobile
2025-09-01T04:46:00Z,Marina Bay,failed,0,web
2025-09-01T04:46:00Z,Novena,success,5,mobile
2025-09-01T04:46:00Z,Novena,failed,1,web
2025-09-01T04:46:00Z,Hougang,success,8,mobile
2025-09-01T04:46:00Z,Hougang,failed,0,mobile
2025-09-01T04:47:00Z,Downtown,success,8,web
2025-09-01T04:47:00Z,Downtown,failed,0,mobile
2025-09-01T04:47:00Z,Orchard,success,8,mobile
2025-09-01T04:47:00Z,Orchard,failed,0,web
2025-09-01T04:47:00Z,Tampines,success,5,web
2025-09-01T04:47:00Z,Tampines,failed,0,web
2025-09-01T04:47:00Z,Jurong East,success,7,web
2025-09-01T04:47:00Z,Jurong East,failed,0,web
2025-09-01T04:47:00Z,Woodlands,success,5,web
2025-09-01T04:47:00Z,Woodlands,failed,2,web
2025-09-01T04:47:00Z,Paya Lebar,success,8,web
2025-09-01T04:47:00Z,Paya Lebar,failed,1,mobile
2025-09-01T04:47:00Z,Chinatown,success,6,mobile
2025-09-01T04:47:00Z,Chinatown,failed,0,mobile
2025-09-01T04:47:00Z,Marina Bay,success,9,web
2025-09-01T04:47:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:47:00Z,Novena,success,1,mobile
2025-09-01T04:47:00Z,Novena,failed,1,web
2025-09-01T04:47:00Z,Hougang,success,3,mobile
2025-09-01T04:47:00Z,Hougang,failed,0,web
2025-09-01T04:48:00Z,Downtown,success,22,web
2025-09-01T04:48:00Z,Downtown,failed,0,mobile
2025-09-01T04:48:00Z,Orchard,success,19,mobile
2025-09-01T04:48:00Z,Orchard,failed,0,mobile
2025-09-01T04:48:00Z,Tampines,success,16,web
2025-09-01T04:48:00Z,Tampines,failed,0,mobile
2025-09-01T04:48:00Z,Jurong East,success,13,mobile
2025-09-01T04:48:00Z,Jurong East,failed,1,mobile
2025-09-01T04:48:00Z,Woodlands,success,13,mobile
2025-09-01T04:48:00Z,Woodlands,failed,1,web
2025-09-01T04:48:00Z,Paya Lebar,success,12,web
2025-09-01T04:48:00Z,Paya Lebar,failed,0,web
2025-09-01T04:48:00Z,Chinatown,success,12,mobile
2025-09-01T04:48:00Z,Chinatown,failed,0,web
2025-09-01T04:48:00Z,Marina Bay,success,19,mobile
2025-09-01T04:48:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:48:00Z,Novena,success,14,web
2025-09-01T04:48:00Z,Novena,failed,0,web
2025-09-01T04:48:00Z,Hougang,success,12,mobile
2025-09-01T04:48:00Z,Hougang,failed,0,web
2025-09-01T04:49:00Z,Downtown,success,14,mobile
2025-09-01T04:49:00Z,Downtown,failed,1,web
2025-09-01T04:49:00Z,Orchard,success,10,web
2025-09-01T04:49:00Z,Orchard,failed,0,mobile
2025-09-01T04:49:00Z,Tampines,success,9,web
2025-09-01T04:49:00Z,Tampines,failed,1,mobile
2025-09-01T04:49:00Z,Jurong East,success,13,mobile
2025-09-01T04:49:00Z,Jurong East,failed,0,mobile
2025-09-01T04:49:00Z,Woodlands,success,7,web
2025-09-01T04:49:00Z,Woodlands,failed,0,mobile
2025-09-01T04:49:00Z,Paya Lebar,success,5,mobile
2025-09-01T04:49:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:49:00Z,Chinatown,success,5,mobile
2025-09-01T04:49:00Z,Chinatown,failed,0,mobile
2025-09-01T04:49:00Z,Marina Bay,success,9,web
2025-09-01T04:49:00Z,Marina Bay,failed,2,web
2025-09-01T04:49:00Z,Novena,success,6,web
2025-09-01T04:49:00Z,Novena,failed,2,web
2025-09-01T04:49:00Z,Hougang,success,9,web
2025-09-01T04:49:00Z,Hougang,failed,0,web
2025-09-01T04:50:00Z,Downtown,success,9,mobile
2025-09-01T04:50:00Z,Downtown,failed,0,mobile
2025-09-01T04:50:00Z,Orchard,success,5,mobile
2025-09-01T04:50:00Z,Orchard,failed,0,mobile
2025-09-01T04:50:00Z,Tampines,success,4,web
2025-09-01T04:50:00Z,Tampines,failed,0,web
2025-09-01T04:50:00Z,Jurong East,success,9,web
2025-09-01T04:50:00Z,Jurong East,failed,0,web
2025-09-01T04:50:00Z,Woodlands,success,3,web
2025-09-01T04:50:00Z,Woodlands,failed,0,mobile
2025-09-01T04:50:00Z,Paya Lebar,success,2,mobile
2025-09-01T04:50:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:50:00Z,Chinatown,success,4,web
2025-09-01T04:50:00Z,Chinatown,failed,0,mobile
2025-09-01T04:50:00Z,Marina Bay,success,6,web
2025-09-01T04:50:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:50:00Z,Novena,success,4,mobile
2025-09-01T04:50:00Z,Novena,failed,0,mobile
2025-09-01T04:50:00Z,Hougang,success,2,mobile
2025-09-01T04:50:00Z,Hougang,failed,0,mobile
2025-09-01T04:51:00Z,Downtown,success,8,mobile
2025-09-01T04:51:00Z,Downtown,failed,0,web
2025-09-01T04:51:00Z,Orchard,success,12,web
2025-09-01T04:51:00Z,Orchard,failed,0,mobile
2025-09-01T04:51:00Z,Tampines,success,9,mobile
2025-09-01T04:51:00Z,Tampines,failed,0,mobile
2025-09-01T04:51:00Z,Jurong East,success,8,mobile
2025-09-01T04:51:00Z,Jurong East,failed,0,mobile
2025-09-01T04:51:00Z,Woodlands,success,6,mobile
2025-09-01T04:51:00Z,Woodlands,failed,0,web
2025-09-01T04:51:00Z,Paya Lebar,success,10,web
2025-09-01T04:51:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:51:00Z,Chinatown,success,7,mobile
2025-09-01T04:51:00Z,Chinatown,failed,1,web
2025-09-01T04:51:00Z,Marina Bay,success,7,web
2025-09-01T04:51:00Z,Marina Bay,failed,0,web
2025-09-01T04:51:00Z,Novena,success,2,mobile
2025-09-01T04:51:00Z,Novena,failed,2,mobile
2025-09-01T04:51:00Z,Hougang,success,8,web
2025-09-01T04:51:00Z,Hougang,failed,1,mobile
2025-09-01T04:52:00Z,Downtown,success,5,web
2025-09-01T04:52:00Z,Downtown,failed,0,mobile
2025-09-01T04:52:00Z,Orchard,success,4,web
2025-09-01T04:52:00Z,Orchard,failed,1,web
2025-09-01T04:52:00Z,Tampines,success,3,mobile
2025-09-01T04:52:00Z,Tampines,failed,1,mobile
2025-09-01T04:52:00Z,Jurong East,success,7,web
2025-09-01T04:52:00Z,Jurong East,failed,1,mobile
2025-09-01T04:52:00Z,Woodlands,success,3,mobile
2025-09-01T04:52:00Z,Woodlands,failed,0,mobile
2025-09-01T04:52:00Z,Paya Lebar,success,3,mobile
2025-09-01T04:52:00Z,Paya Lebar,failed,0,web
2025-09-01T04:52:00Z,Chinatown,success,2,web
2025-09-01T04:52:00Z,Chinatown,failed,0,mobile
2025-09-01T04:52:00Z,Marina Bay,success,3,mobile
2025-09-01T04:52:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:52:00Z,Novena,success,4,web
2025-09-01T04:52:00Z,Novena,failed,0,mobile
2025-09-01T04:52:00Z,Hougang,success,0,mobile
2025-09-01T04:52:00Z,Hougang,failed,0,web
2025-09-01T04:53:00Z,Downtown,success,9,web
2025-09-01T04:53:00Z,Downtown,failed,1,mobile
2025-09-01T04:53:00Z,Orchard,success,10,web
2025-09-01T04:53:00Z,Orchard,failed,0,mobile
2025-09-01T04:53:00Z,Tampines,success,6,mobile
2025-09-01T04:53:00Z,Tampines,failed,2,web
2025-09-01T04:53:00Z,Jurong East,success,8,web
2025-09-01T04:53:00Z,Jurong East,failed,0,web
2025-09-01T04:53:00Z,Woodlands,success,9,mobile
2025-09-01T04:53:00Z,Woodlands,failed,0,web
2025-09-01T04:53:00Z,Paya Lebar,success,8,mobile
2025-09-01T04:53:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:53:00Z,Chinatown,success,6,mobile
2025-09-01T04:53:00Z,Chinatown,failed,2,web
2025-09-01T04:53:00Z,Marina Bay,success,8,mobile
2025-09-01T04:53:00Z,Marina Bay,failed,0,web
2025-09-01T04:53:00Z,Novena,success,3,web
2025-09-01T04:53:00Z,Novena,failed,0,mobile
2025-09-01T04:53:00Z,Hougang,success,5,mobile
2025-09-01T04:53:00Z,Hougang,failed,0,web
2025-09-01T04:54:00Z,Downtown,success,15,mobile
2025-09-01T04:54:00Z,Downtown,failed,2,mobile
2025-09-01T04:54:00Z,Orchard,success,16,web
2025-09-01T04:54:00Z,Orchard,failed,2,mobile
2025-09-01T04:54:00Z,Tampines,success,13,web
2025-09-01T04:54:00Z,Tampines,failed,0,mobile
2025-09-01T04:54:00Z,Jurong East,success,10,mobile
2025-09-01T04:54:00Z,Jurong East,failed,0,web
2025-09-01T04:54:00Z,Woodlands,success,11,mobile
2025-09-01T04:54:00Z,Woodlands,failed,1,web
2025-09-01T04:54:00Z,Paya Lebar,success,8,web
2025-09-01T04:54:00Z,Paya Lebar,failed,1,mobile
2025-09-01T04:54:00Z,Chinatown,success,12,mobile
2025-09-01T04:54:00Z,Chinatown,failed,1,mobile
2025-09-01T04:54:00Z,Marina Bay,success,14,web
2025-09-01T04:54:00Z,Marina Bay,failed,1,web
2025-09-01T04:54:00Z,Novena,success,11,mobile
2025-09-01T04:54:00Z,Novena,failed,1,mobile
2025-09-01T04:54:00Z,Hougang,success,7,web
2025-09-01T04:54:00Z,Hougang,failed,0,web
2025-09-01T04:55:00Z,Downtown,success,3,web
2025-09-01T04:55:00Z,Downtown,failed,0,mobile
2025-09-01T04:55:00Z,Orchard,success,4,web
2025-09-01T04:55:00Z,Orchard,failed,1,web
2025-09-01T04:55:00Z,Tampines,success,6,web
2025-09-01T04:55:00Z,Tampines,failed,0,web
2025-09-01T04:55:00Z,Jurong East,success,4,mobile
2025-09-01T04:55:00Z,Jurong East,failed,0,mobile
2025-09-01T04:55:00Z,Woodlands,success,6,web
2025-09-01T04:55:00Z,Woodlands,failed,0,web
2025-09-01T04:55:00Z,Paya Lebar,success,3,mobile
2025-09-01T04:55:00Z,Paya Lebar,failed,0,web
2025-09-01T04:55:00Z,Chinatown,success,6,web
2025-09-01T04:55:00Z,Chinatown,failed,1,web
2025-09-01T04:55:00Z,Marina Bay,success,3,mobile
2025-09-01T04:55:00Z,Marina Bay,failed,1,mobile
2025-09-01T04:55:00Z,Novena,success,2,web
2025-09-01T04:55:00Z,Novena,failed,0,web
2025-09-01T04:55:00Z,Hougang,success,2,mobile
2025-09-01T04:55:00Z,Hougang,failed,1,mobile
2025-09-01T04:56:00Z,Downtown,success,18,mobile
2025-09-01T04:56:00Z,Downtown,failed,2,mobile
2025-09-01T04:56:00Z,Orchard,success,20,mobile
2025-09-01T04:56:00Z,Orchard,failed,0,web
2025-09-01T04:56:00Z,Tampines,success,17,mobile
2025-09-01T04:56:00Z,Tampines,failed,0,mobile
2025-09-01T04:56:00Z,Jurong East,success,17,mobile
2025-09-01T04:56:00Z,Jurong East,failed,1,mobile
2025-09-01T04:56:00Z,Woodlands,success,11,web
2025-09-01T04:56:00Z,Woodlands,failed,3,mobile
2025-09-01T04:56:00Z,Paya Lebar,success,14,mobile
2025-09-01T04:56:00Z,Paya Lebar,failed,0,mobile
2025-09-01T04:56:00Z,Chinatown,success,9,mobile
2025-09-01T04:56:00Z,Chinatown,failed,3,web
2025-09-01T04:56:00Z,Marina Bay,success,16,mobile
2025-09-01T04:56:00Z,Marina Bay,failed,1,mobile
2025-09-01T04:56:00Z,Novena,success,13,mobile
2025-09-01T04:56:00Z,Novena,failed,1,web
2025-09-01T04:56:00Z,Hougang,success,13,mobile
2025-09-01T04:56:00Z,Hougang,failed,1,mobile
2025-09-01T04:57:00Z,Downtown,success,13,mobile
2025-09-01T04:57:00Z,Downtown,failed,3,mobile
2025-09-01T04:57:00Z,Orchard,success,8,web
2025-09-01T04:57:00Z,Orchard,failed,1,mobile
2025-09-01T04:57:00Z,Tampines,success,15,web
2025-09-01T04:57:00Z,Tampines,failed,0,mobile
2025-09-01T04:57:00Z,Jurong East,success,14,mobile
2025-09-01T04:57:00Z,Jurong East,failed,0,mobile
2025-09-01T04:57:00Z,Woodlands,success,7,web
2025-09-01T04:57:00Z,Woodlands,failed,0,web
2025-09-01T04:57:00Z,Paya Lebar,success,10,mobile
2025-09-01T04:57:00Z,Paya Lebar,failed,0,web
2025-09-01T04:57:00Z,Chinatown,success,11,mobile
2025-09-01T04:57:00Z,Chinatown,failed,1,web
2025-09-01T04:57:00Z,Marina Bay,success,14,web
2025-09-01T04:57:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:57:00Z,Novena,success,9,web
2025-09-01T04:57:00Z,Novena,failed,1,mobile
2025-09-01T04:57:00Z,Hougang,success,9,mobile
2025-09-01T04:57:00Z,Hougang,failed,0,web
2025-09-01T04:58:00Z,Downtown,success,8,web
2025-09-01T04:58:00Z,Downtown,failed,3,mobile
2025-09-01T04:58:00Z,Orchard,success,9,web
2025-09-01T04:58:00Z,Orchard,failed,0,web
2025-09-01T04:58:00Z,Tampines,success,8,web
2025-09-01T04:58:00Z,Tampines,failed,0,mobile
2025-09-01T04:58:00Z,Jurong East,success,7,mobile
2025-09-01T04:58:00Z,Jurong East,failed,1,mobile
2025-09-01T04:58:00Z,Woodlands,success,8,web
2025-09-01T04:58:00Z,Woodlands,failed,1,mobile
2025-09-01T04:58:00Z,Paya Lebar,success,6,web
2025-09-01T04:58:00Z,Paya Lebar,failed,0,web
2025-09-01T04:58:00Z,Chinatown,success,3,mobile
2025-09-01T04:58:00Z,Chinatown,failed,1,mobile
2025-09-01T04:58:00Z,Marina Bay,success,8,mobile
2025-09-01T04:58:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:58:00Z,Novena,success,4,web
2025-09-01T04:58:00Z,Novena,failed,0,web
2025-09-01T04:58:00Z,Hougang,success,2,mobile
2025-09-01T04:58:00Z,Hougang,failed,2,mobile
2025-09-01T04:59:00Z,Downtown,success,8,mobile
2025-09-01T04:59:00Z,Downtown,failed,0,web
2025-09-01T04:59:00Z,Orchard,success,7,mobile
2025-09-01T04:59:00Z,Orchard,failed,1,mobile
2025-09-01T04:59:00Z,Tampines,success,4,web
2025-09-01T04:59:00Z,Tampines,failed,0,mobile
2025-09-01T04:59:00Z,Jurong East,success,4,mobile
2025-09-01T04:59:00Z,Jurong East,failed,0,web
2025-09-01T04:59:00Z,Woodlands,success,3,mobile
2025-09-01T04:59:00Z,Woodlands,failed,0,mobile
2025-09-01T04:59:00Z,Paya Lebar,success,5,web
2025-09-01T04:59:00Z,Paya Lebar,failed,1,web
2025-09-01T04:59:00Z,Chinatown,success,6,mobile
2025-09-01T04:59:00Z,Chinatown,failed,0,mobile
2025-09-01T04:59:00Z,Marina Bay,success,5,mobile
2025-09-01T04:59:00Z,Marina Bay,failed,0,mobile
2025-09-01T04:59:00Z,Novena,success,2,mobile
2025-09-01T04:59:00Z,Novena,failed,0,web
2025-09-01T04:59:00Z,Hougang,success,1,web
2025-09-01T04:59:00Z,Hougang,failed,0,mobile
2025-09-01T05:00:00Z,Downtown,success,10,web
2025-09-01T05:00:00Z,Downtown,failed,2,mobile
2025-09-01T05:00:00Z,Orchard,success,10,mobile
2025-09-01T05:00:00Z,Orchard,failed,1,web
2025-09-01T05:00:00Z,Tampines,success,7,mobile
2025-09-01T05:00:00Z,Tampines,failed,1,web
2025-09-01T05:00:00Z,Jurong East,success,9,mobile
2025-09-01T05:00:00Z,Jurong East,failed,0,web
2025-09-01T05:00:00Z,Woodlands,success,6,web
2025-09-01T05:00:00Z,Woodlands,failed,0,mobile
2025-09-01T05:00:00Z,Paya Lebar,success,6,mobile
2025-09-01T05:00:00Z,Paya Lebar,failed,0,mobile
2025-09-01T05:00:00Z,Chinatown,success,3,mobile
2025-09-01T05:00:00Z,Chinatown,failed,0,mobile
2025-09-01T05:00:00Z,Marina Bay,success,9,web
2025-09-01T05:00:00Z,Marina Bay,failed,1,mobile
2025-09-01T05:00:00Z,Novena,success,5,web
2025-09-01T05:00:00Z,Novena,failed,0,mobile
2025-09-01T05:00:00Z,Hougang,success,7,web
2025-09-01T05:00:00Z,Hougang,failed,0,mobile
2025-09-01T05:01:00Z,Downtown,success,13,mobile
2025-09-01T05:01:00Z,Downtown,failed,0,web
2025-09-01T05:01:00Z,Orchard,success,11,mobile
2025-09-01T05:01:00Z,Orchard,failed,0,mobile
2025-09-01T05:01:00Z,Tampines,success,11,mobile
2025-09-01T05:01:00Z,Tampines,failed,1,mobile
2025-09-01T05:01:00Z,Jurong East,success,8,mobile
2025-09-01T05:01:00Z,Jurong East,failed,0,mobile
2025-09-01T05:01:00Z,Woodlands,success,6,mobile
2025-09-01T05:01:00Z,Woodlands,failed,1,mobile
2025-09-01T05:01:00Z,Paya Lebar,success,8,web
2025-09-01T05:01:00Z,Paya Lebar,failed,0,mobile
2025-09-01T05:01:00Z,Chinatown,success,6,mobile
2025-09-01T05:01:00Z,Chinatown,failed,2,web
2025-09-01T05:01:00Z,Marina Bay,success,13,web
2025-09-01T05:01:00Z,Marina Bay,failed,1,mobile
2025-09-01T05:01:00Z,Novena,success,6,web
2025-09-01T05:01:00Z,Novena,failed,2,mobile
2025-09-01T05:01:00Z,Hougang,success,10,web
2025-09-01T05:01:00Z,Hougang,failed,0,web
2025-09-01T05:02:00Z,Downtown,success,8,mobile
2025-09-01T05:02:00Z,Downtown,failed,1,mobile
2025-09-01T05:02:00Z,Orchard,success,8,mobile
2025-09-01T05:02:00Z,Orchard,failed,1,web
2025-09-01T05:02:00Z,Tampines,success,7,mobile
2025-09-01T05:02:00Z,Tampines,failed,0,web
2025-09-01T05:02:00Z,Jurong East,success,8,mobile
2025-09-01T05:02:00Z,Jurong East,failed,0,web
2025-09-01T05:02:00Z,Woodlands,success,1,mobile
2025-09-01T05:02:00Z,Woodlands,failed,1,web
2025-09-01T05:02:00Z,Paya Lebar,success,4,mobile
2025-09-01T05:02:00Z,Paya Lebar,failed,0,web
2025-09-01T05:02:00Z,Chinatown,success,2,web
2025-09-01T05:02:00Z,Chinatown,failed,0,mobile
2025-09-01T05:02:00Z,Marina Bay,success,9,web
2025-09-01T05:02:00Z,Marina Bay,failed,0,web
2025-09-01T05:02:00Z,Novena,success,5,mobile
2025-09-01T05:02:00Z,Novena,failed,1,mobile
2025-09-01T05:02:00Z,Hougang,success,4,web
2025-09-01T05:02:00Z,Hougang,failed,0,web
2025-09-01T05:03:00Z,Downtown,success,10,web
2025-09-01T05:03:00Z,Downtown,failed,3,mobile
2025-09-01T05:03:00Z,Orchard,success,12,mobile
2025-09-01T05:03:00Z,Orchard,failed,0,mobile
2025-09-01T05:03:00Z,Tampines,success,12,mobile
2025-09-01T05:03:00Z,Tampines,failed,1,mobile
2025-09-01T05:03:00Z,Jurong East,success,9,mobile
2025-09-01T05:03:00Z,Jurong East,failed,0,web
2025-09-01T05:03:00Z,Woodlands,success,8,web
2025-09-01T05:03:00Z,Woodlands,failed,0,mobile
2025-09-01T05:03:00Z,Paya Lebar,success,7,web
2025-09-01T05:03:00Z,Paya Lebar,failed,0,web
2025-09-01T05:03:00Z,Chinatown,success,11,mobile
2025-09-01T05:03:00Z,Chinatown,failed,0,web
2025-09-01T05:03:00Z,Marina Bay,success,13,mobile
2025-09-01T05:03:00Z,Marina Bay,failed,1,web
2025-09-01T05:03:00Z,Novena,success,7,mobile
2025-09-01T05:03:00Z,Novena,failed,0,web
2025-09-01T05:03:00Z,Hougang,success,9,mobile
2025-09-01T05:03:00Z,Hougang,failed,1,mobile
2025-09-01T05:04:00Z,Downtown,success,19,web
2025-09-01T05:04:00Z,Downtown,failed,0,web
2025-09-01T05:04:00Z,Orchard,success,17,mobile
2025-09-01T05:04:00Z,Orchard,failed,0,web
2025-09-01T05:04:00Z,Tampines,success,14,web
2025-09-01T05:04:00Z,Tampines,failed,1,mobile
2025-09-01T05:04:00Z,Jurong East,success,12,web
2025-09-01T05:04:00Z,Jurong East,failed,2,web
2025-09-01T05:04:00Z,Woodlands,success,11,mobile
2025-09-01T05:04:00Z,Woodlands,failed,1,mobile
2025-09-01T05:04:00Z,Paya Lebar,success,13,web
2025-09-01T05:04:00Z,Paya Lebar,failed,0,web
2025-09-01T05:04:00Z,Chinatown,success,11,mobile
2025-09-01T05:04:00Z,Chinatown,failed,0,web
2025-09-01T05:04:00Z,Marina Bay,success,10,mobile
2025-09-01T05:04:00Z,Marina Bay,failed,1,mobile
2025-09-01T05:04:00Z,Novena,success,7,web
2025-09-01T05:04:00Z,Novena,failed,1,mobile
2025-09-01T05:04:00Z,Hougang,success,11,web
2025-09-01T05:04:00Z,Hougang,failed,2,mobile
2025-09-01T05:05:00Z,Downtown,success,13,web
